Temparature,Humidity,Moisture,SoilType,CropType,Nitrogen,Potassium,Phosphorous,WaterNeeded,FertilizerName
27.87,59.72,43.57,Loamy,Barley,8,0,34,42.819084,DAP
31.12,59.5,48.49,Loamy,Maize,20,1,23,46.7396589,10/26/2026
29.45,60.16,56.75,Black,Millets,6,13,26,30.680685,Urea
25.45,59.9,50.43,Black,Maize,18,0,18,34.81821585,DAP
27.06,61.03,44.75,Sandy,Pulses,4,18,17,48.800115,Urea
25.44,59.38,44.01,Red,Paddy,5,11,26,65.76781365,10/26/2026
26.27,47.12,39.19,Red,Paddy,37,3,3,79.2457677,28-28
30.57,48.3,44.43,Sandy,Pulses,41,0,0,58.0084116,14-35-14
27.27,66.44,34.85,Loamy,Oil seeds,11,1,19,46.46498,20-20
21.07,43.97,40.04,Black,Tobacco,4,20,19,45.43013304,28-28
33.6,59.48,46.26,Sandy,Sugarcane,17,14,15,73.32156624,Urea
30.34,54.73,62.24,Black,Cotton,10,2,10,28.3137696,28-28
28.43,66.03,44.05,Black,Millets,14,3,10,37.18464975,17-17-17
25.5,56.26,56.35,Sandy,Barley,15,0,31,38.169306,28-28
33.23,61.09,39.74,Loamy,Oil seeds,22,2,21,51.772379,17-17-17
27.83,45.02,52.22,Black,Oil seeds,34,0,1,35.756163,DAP
21.81,55.61,64.1,Red,Sugarcane,9,2,11,33.78744655,Urea
37.5,70.28,65.23,Black,Wheat,30,4,0,28.1198898,Urea
25.64,52.31,36.33,Loamy,Maize,37,0,0,52.61529625,Urea
32.72,65.66,45.12,Clayey,Oil seeds,11,12,32,36.2690944,DAP
27.83,51.16,44.2,Clayey,Tobacco,18,0,16,42.8972544,17-17-17
29.8,49.21,70,Loamy,Wheat,36,1,0,25.4985,17-17-17
27.94,55.06,48.07,Clayey,Millets,11,0,7,32.549724,10/26/2026
33.38,69.64,47.26,Black,Millets,11,0,11,38.8936404,20-20
33.15,56.8,52.58,Black,Maize,6,1,13,41.2653582,DAP
20.27,48.38,26.05,Black,Cotton,25,0,18,44.1592425,Urea
25.8,68.86,28.28,Clayey,Paddy,16,0,36,57.8091888,20-20
24.18,49.22,58.28,Sandy,Barley,12,8,28,36.9222,Urea
27.34,64.09,45.24,Sandy,Paddy,4,10,25,71.5948668,28-28
33.33,61.68,36.85,Loamy,Paddy,22,0,26,81.292995,14-35-14
37.84,71.33,37.32,Black,Oil seeds,12,0,36,50.7792618,DAP
29.4,59.77,36.99,Sandy,Ground Nuts,7,12,17,59.6692098,Urea
26.96,53.75,21.67,Sandy,Ground Nuts,17,21,18,72.4192182,Urea
29.02,54.06,21.84,Clayey,Millets,42,0,0,50.6539328,DAP
25.28,48.89,31.22,Red,Paddy,34,0,1,86.38063005,10/26/2026
26.16,67.1,44.73,Sandy,Tobacco,26,3,21,54.73321776,17-17-17
32.81,49.4,37.62,Loamy,Barley,12,3,32,56.715896,DAP
25.24,59.52,65.55,Black,Sugarcane,7,0,4,28.5047568,28-28
36.1,74.43,33.26,Clayey,Millets,7,2,44,45.3751912,28-28
30.99,68.56,42.89,Black,Barley,19,2,20,39.937023,20-20
34.66,61.82,45.18,Sandy,Tobacco,7,0,46,69.79156128,17-17-17
31.8,59.13,20,Clayey,Paddy,11,0,39,80.6736,14-35-14
28.69,65.85,51.02,Sandy,Barley,11,6,19,43.7616708,20-20
21.55,59.81,42.69,Clayey,Wheat,9,12,15,28.9736436,17-17-17
29.05,44.58,47.92,Red,Paddy,26,0,23,73.7382492,DAP
25.08,46.33,34.66,Red,Sugarcane,45,2,0,71.94120219,10/26/2026
39.1,61.36,46.18,Sandy,Cotton,9,0,44,62.9823168,DAP
31.15,63.79,67.79,Loamy,Ground Nuts,12,13,15,25.8984505,28-28
26.49,52.95,43.97,Black,Millets,20,3,25,38.57917635,Urea
33.41,65.63,33.09,Loamy,Pulses,8,0,30,56.2077455,20-20
36.63,63.13,35.97,Red,Ground Nuts,37,0,0,64.58353935,17-17-17
36.12,70.69,43.66,Clayey,Tobacco,7,0,38,46.99837728,10/26/2026
40,67.3,47.09,Clayey,Paddy,4,6,25,61.174542,20-20
27.05,46.43,54.7,Loamy,Ground Nuts,7,8,11,36.640905,20-20
33.43,57.05,40.58,Black,Millets,20,0,21,47.2397913,20-20
38.27,63.64,34.87,Black,Barley,37,3,0,55.5220224,Urea
24.67,58.06,36.05,Black,Pulses,35,2,0,40.4669205,17-17-17
23.88,50.11,28.85,Clayey,Wheat,16,10,7,41.383686,17-17-17
25.87,52.61,51.85,Loamy,Maize,17,4,16,39.95414775,10/26/2026
30.82,64.35,50.99,Clayey,Barley,4,7,33,31.1566372,17-17-17
26.97,52.44,68.26,Clayey,Millets,11,12,12,19.7346624,Urea
27.44,57.21,44.21,Clayey,Cotton,18,0,14,34.043058,14-35-14
28.67,57.85,35.03,Red,Sugarcane,25,0,15,72.85310247,Urea
32.67,62.29,40.3,Clayey,Ground Nuts,7,3,4,40.211532,10/26/2026
27.76,53.93,55.61,Black,Cotton,20,0,20,31.38350805,DAP
31.99,70,65.07,Black,Wheat,39,0,0,24.8289426,10/26/2026
26.59,61.53,38.46,Red,Tobacco,10,0,14,58.82473212,DAP
36.79,65,25.87,Clayey,Wheat,41,0,1,54.0140832,28-28
30.99,49.27,20,Black,Barley,13,11,27,62.8884,14-35-14
32.87,73.43,28.8,Clayey,Sugarcane,43,0,1,58.516432,DAP
27.71,43.77,39.93,Sandy,Paddy,37,3,3,90.3230541,14-35-14
30.04,71.83,37.85,Loamy,Cotton,26,0,27,46.0935475,17-17-17
25.45,43.45,27,Black,Tobacco,32,0,4,62.42157,10/26/2026
38.42,58.28,58.78,Loamy,Ground Nuts,10,18,15,40.27194,Urea
24.38,43.06,57.85,Red,Cotton,26,4,17,35.8076895,Urea
29.03,55.07,21.85,Black,Wheat,11,0,37,56.63725875,10/26/2026
25.8,52.64,23.15,Clayey,Cotton,10,2,41,46.282144,14-35-14
29.63,52.15,29.15,Red,Sugarcane,10,0,14,84.27929868,28-28
29.02,56.54,25.46,Red,Pulses,15,18,20,65.4066138,10/26/2026
30.19,50.07,55.28,Black,Millets,8,8,31,34.3496556,28-28
31.02,57.58,20,Black,Barley,10,3,27,59.94,Urea
27.75,53.08,32.46,Clayey,Oil seeds,20,0,21,42.6636672,28-28
30.13,67.09,45.6,Sandy,Pulses,6,0,13,50.079552,28-28
38.71,69.52,49.63,Black,Tobacco,42,3,0,50.40666936,Urea
31.68,50.27,50.06,Sandy,Ground Nuts,5,8,28,52.871478,14-35-14
34.14,78.24,27.47,Clayey,Pulses,10,0,41,45.9317984,10/26/2026
29.59,52.76,46.61,Loamy,Tobacco,35,3,1,53.048304,17-17-17
23.14,53.52,59.52,Red,Barley,38,0,1,30.9558656,DAP
26.88,63.51,45.65,Loamy,Ground Nuts,38,4,0,39.1347175,28-28
31.84,68.04,40.76,Loamy,Cotton,8,15,17,47.190584,Urea
29.83,49.84,47.91,Red,Sugarcane,9,0,36,63.12172438,14-35-14
31.49,60.18,54.84,Black,Cotton,9,0,36,33.6898116,DAP
25.78,46.81,28.23,Red,Cotton,8,5,25,61.70102785,17-17-17
20.09,57.36,36.23,Clayey,Sugarcane,10,17,18,40.787292,14-35-14
25.48,53.37,67.14,Clayey,Tobacco,15,0,33,23.4304944,10/26/2026
22.11,50.94,33.26,Sandy,Millets,12,14,13,55.0605,14-35-14
30.8,50.26,34.44,Sandy,Paddy,8,11,11,102.0415176,20-20
33.95,66.85,45.81,Loamy,Oil seeds,0,13,32,45.7770025,Urea
35.04,68.15,32.62,Black,Barley,3,4,32,52.1551521,17-17-17
26.46,54.2,60.37,Loamy,Maize,11,0,11,33.0522126,DAP
29.54,70.83,36.15,Black,Tobacco,35,0,4,50.7979107,14-35-14
29.84,56.17,52.61,Clayey,Sugarcane,24,4,25,40.21458532,DAP
29.53,57.3,28.3,Red,Maize,4,14,31,69.7613037,Urea
22.59,58.51,42.18,Red,Millets,10,22,13,41.9296185,10/26/2026
23.48,58.68,33.71,Black,Sugarcane,32,0,0,52.44559866,DAP
21.23,56.98,70,Red,Cotton,31,0,3,21.1101,14-35-14
22.9,52.41,37.35,Red,Maize,8,4,16,52.75753368,Urea
38.33,73.15,39.17,Clayey,Oil seeds,21,4,22,43.8389644,10/26/2026
36.38,71.89,48.76,Red,Ground Nuts,10,2,10,48.9324066,14-35-14
32.37,71.46,24.3,Clayey,Barley,12,10,28,47.848456,20-20
27.4,59.99,27.39,Black,Paddy,19,0,35,73.32647918,14-35-14
33.21,56.71,52.11,Sandy,Millets,16,1,6,50.6091942,Urea
23.73,47.43,43.98,Black,Tobacco,38,2,0,44.61690492,10/26/2026
25.27,46.34,30.37,Clayey,Wheat,42,0,0,43.0981848,Urea
29.25,55.35,49.89,Black,Barley,38,2,0,36.45126675,28-28
29.28,54.61,62.26,Red,Barley,14,0,13,33.7322007,20-20
31.57,56.03,49.4,Sandy,Millets,12,7,33,51.6879,Urea
23.31,47.22,25.84,Sandy,Sugarcane,11,10,9,84.46497696,Urea
23.77,59.04,33.31,Sandy,Tobacco,15,4,39,65.32205472,DAP
40,67.48,41.87,Sandy,Pulses,10,4,15,67.1471256,14-35-14
35.78,56.41,50.19,Red,Oil seeds,8,14,10,51.15013805,28-28
23.83,60.51,31.59,Black,Cotton,8,19,22,41.50058445,20-20
22.79,55.32,40.35,Black,Maize,24,0,22,40.1091372,10/26/2026
26.91,47.11,41.41,Loamy,Cotton,9,8,8,47.0272635,14-35-14
30.24,53.59,54.41,Black,Paddy,11,12,29,51.50518853,Urea
35.62,59.35,43.06,Black,Paddy,10,0,32,70.38509985,DAP
28.35,52.08,20.51,Black,Paddy,45,0,4,86.5574559,Urea
30.66,48.43,53.73,Loamy,Millets,12,12,31,40.3034835,28-28
28.5,60.14,60.87,Sandy,Tobacco,10,5,28,43.34790096,10/26/2026
37.5,65.89,45.19,Loamy,Paddy,7,4,28,75.68301825,28-28
37.32,62.83,35.2,Red,Paddy,13,0,38,99.67617,DAP
23.99,57.62,43.9,Black,Pulses,2,19,21,34.923933,20-20
31.38,58.81,20.99,Clayey,Maize,3,4,33,57.95573124,14-35-14
26.97,61.39,69.28,Clayey,Tobacco,36,0,2,21.60082944,14-35-14
24.87,53.77,41.62,Sandy,Barley,45,0,0,51.0392988,10/26/2026
27.57,52.6,61.71,Black,Pulses,7,8,31,27.1690524,28-28
34.1,65.21,40.7,Red,Pulses,18,3,27,55.8336185,Urea
35.45,66.58,36.72,Red,Barley,42,0,2,60.9835688,20-20
31.24,51.41,41.09,Black,Cotton,26,0,14,46.00723725,17-17-17
28.27,64.54,36.26,Sandy,Paddy,26,1,20,85.2114564,Urea
27.03,62.23,28.65,Clayey,Maize,44,3,0,45.8007066,28-28
32.46,68.48,31.3,Sandy,Sugarcane,8,4,43,86.4663696,14-35-14
26.35,63.69,58.47,Loamy,Tobacco,14,0,36,35.3112978,17-17-17
32.76,50.34,37.94,Loamy,Sugarcane,16,1,31,72.892573,Urea
21.71,44.2,43.22,Black,Sugarcane,21,0,23,47.37973032,Urea
30.04,62.08,62.67,Black,Ground Nuts,12,17,11,26.5550688,17-17-17
28.1,69.82,63,Sandy,Maize,6,7,28,34.818036,10/26/2026
33.02,78.74,48.74,Black,Ground Nuts,3,4,29,35.3709378,20-20
21.89,49.75,40.89,Loamy,Paddy,15,0,45,61.09461825,20-20
25.29,40.62,42.74,Sandy,Sugarcane,5,21,18,71.70165912,Urea
36.93,61.19,29.29,Red,Paddy,21,0,19,108.8136745,28-28
30.92,64.22,55.34,Clayey,Maize,22,0,21,31.33452784,20-20
32.53,71.92,37.71,Black,Tobacco,18,0,27,53.2131012,28-28
28.68,61.24,31.87,Loamy,Tobacco,23,0,21,62.7395544,28-28
36.1,66.96,25.72,Sandy,Barley,13,3,35,79.0814592,28-28
21.7,40.45,64.17,Sandy,Maize,35,0,0,34.6085553,Urea
30.5,62.99,36.07,Red,Ground Nuts,12,6,33,55.91030115,10/26/2026
30.43,59.8,49.02,Black,Ground Nuts,21,2,19,37.1460672,Urea
32.33,67.75,59.96,Loamy,Millets,7,7,35,32.346314,14-35-14
29.44,57.46,38.52,Red,Barley,40,0,0,54.203842,Urea
29.3,51.86,65.79,Sandy,Sugarcane,13,0,13,44.11899492,14-35-14
38.47,62.47,48.62,Black,Ground Nuts,16,11,13,44.2559061,20-20
29.46,59.85,38.35,Black,Paddy,11,0,16,65.74556363,10/26/2026
37.38,74.63,60.35,Clayey,Ground Nuts,5,11,25,27.737554,DAP
26.59,49.71,34.99,Loamy,Paddy,26,3,19,76.37862375,10/26/2026
25.41,49.09,44.03,Sandy,Barley,18,1,16,51.229341,14-35-14
33.39,71.13,49.02,Clayey,Millets,7,0,38,33.1227256,20-20
28.36,50.91,33.57,Clayey,Paddy,8,8,31,64.7812074,Urea
37.54,71.73,49.13,Red,Ground Nuts,35,2,0,49.92203755,Urea
31.38,68.77,66.23,Loamy,Wheat,8,7,29,26.4672375,DAP
28.27,66.94,52.35,Clayey,Oil seeds,10,8,29,27.854284,10/26/2026
29.52,60.02,61.06,Clayey,Sugarcane,10,2,12,32.00525328,28-28
29.49,43.74,32.44,Loamy,Sugarcane,22,0,20,76.5069708,DAP
37.19,61.38,49.57,Clayey,Maize,7,12,28,41.57812296,17-17-17
32.37,54.35,50.09,Red,Maize,33,0,0,52.88146672,10/26/2026
28.71,45.53,37.59,Clayey,Barley,26,0,22,42.2665484,20-20
26.9,56.65,22.83,Sandy,Sugarcane,15,0,37,90.8607297,10/26/2026
33.04,52.52,30.56,Loamy,Pulses,9,0,12,62.371008,DAP
32.48,52.45,43.5,Loamy,Barley,16,1,45,50.135275,20-20
38.58,57.38,60.1,Loamy,Barley,8,10,9,39.28953,14-35-14
30.12,59.49,45.57,Sandy,Ground Nuts,9,0,33,52.5761142,14-35-14
27.4,53.38,24.91,Sandy,Barley,10,3,12,70.3833588,20-20
21.17,57.9,50.89,Black,Cotton,19,0,23,28.0177461,17-17-17
24.69,63.39,20.45,Loamy,Oil seeds,12,14,30,53.8434175,28-28
25.36,62.86,41.08,Clayey,Wheat,37,0,0,32.6605344,10/26/2026
28.21,50.33,47.6,Black,Cotton,22,3,26,38.319858,DAP
34.64,71.11,52.82,Black,Tobacco,2,18,16,42.6615714,14-35-14
40,66.64,40.47,Black,Paddy,16,0,42,77.6973654,10/26/2026
32.28,51.88,30.19,Loamy,Barley,16,3,41,61.865622,Urea
28.38,63.35,70,Sandy,Maize,13,14,17,29.73366,Urea
30.7,55.96,30,Black,Millets,34,0,0,52.5546,20-20
32.35,78.2,31.24,Black,Sugarcane,9,1,43,60.8195952,DAP
37.76,62.35,32.1,Loamy,Cotton,36,2,2,64.060255,Urea
34.96,60.68,50.5,Black,Pulses,7,0,9,39.90789,14-35-14
27.58,45.82,20.23,Black,Cotton,13,0,9,59.0497425,20-20
36.11,66.33,59.78,Sandy,Sugarcane,3,8,27,55.87595676,DAP
27.16,55.97,40.95,Clayey,Maize,22,0,16,39.6667194,17-17-17
32.5,63.91,50.78,Loamy,Barley,7,0,46,40.874749,20-20
30.48,50.15,24.47,Black,Sugarcane,14,0,38,75.89666039,17-17-17
32.65,65.68,43.35,Sandy,Tobacco,5,0,11,67.2675696,28-28
23.99,45.86,44.6,Red,Cotton,13,9,30,45.73547,17-17-17
28.8,52.94,23.76,Loamy,Oil seeds,36,0,0,61.853512,20-20
25.01,46.13,30.97,Sandy,Sugarcane,35,0,0,82.87037694,10/26/2026
29.47,48.68,39.05,Red,Paddy,11,2,39,85.080105,20-20
22.78,54.73,52.62,Clayey,Tobacco,18,2,14,31.01835936,Urea
27.13,59.68,68.56,Clayey,Pulses,34,3,2,18.7181184,17-17-17
29.27,71.38,65.51,Sandy,Sugarcane,28,0,23,39.1965054,17-17-17
26.23,46.01,35.38,Sandy,Wheat,13,0,36,61.6125852,14-35-14
27.54,57.8,49.7,Red,Wheat,27,0,24,42.150394,14-35-14
30.96,61.45,35.37,Clayey,Cotton,4,23,16,41.9810628,Urea
30.12,58.37,64.67,Sandy,Pulses,5,7,29,34.3640778,10/26/2026
38.3,69.75,41.31,Clayey,Tobacco,11,1,38,51.6800664,10/26/2026
33.32,78.29,41.09,Sandy,Sugarcane,8,6,24,71.21759502,28-28
30.27,58.64,44.46,Sandy,Paddy,43,0,1,81.1972584,28-28
33.39,62.88,58.59,Red,Oil seeds,14,4,28,38.8732234,10/26/2026
24.28,64.47,50.66,Black,Pulses,13,0,36,29.4522795,20-20
35.01,65.35,36.5,Clayey,Sugarcane,42,1,0,57.682638,10/26/2026
21.18,47.08,48.85,Sandy,Paddy,20,0,22,63.362574,10/26/2026
29.17,44.69,36.86,Red,Tobacco,15,0,7,71.67236076,Urea
25.94,50.12,26.04,Loamy,Sugarcane,36,0,0,73.8608936,10/26/2026
34.91,62.53,49.22,Clayey,Wheat,20,1,31,35.9745832,DAP
25.25,48,35.09,Black,Tobacco,19,0,25,53.628642,14-35-14
30.14,59.84,37.42,Clayey,Sugarcane,39,0,0,52.30085952,20-20
35.58,69.81,22.72,Loamy,Ground Nuts,6,7,27,66.657864,Urea
33.29,67.12,25,Black,Paddy,42,0,0,84.05775,20-20
28.3,52.68,34.22,Red,Ground Nuts,8,5,24,58.0745308,DAP
26.46,63.95,63.21,Sandy,Maize,10,3,31,34.45287846,DAP
40,68.33,30.9,Red,Wheat,14,1,42,72.8441835,14-35-14
29.23,54.78,49.49,Clayey,Cotton,22,0,15,32.7587656,10/26/2026
21.48,40.33,24.3,Black,Maize,13,12,7,54.55475685,DAP
38.55,72.39,57.25,Sandy,Paddy,30,0,0,69.9513975,DAP
30.88,57.35,42.86,Clayey,Maize,27,0,23,41.77779672,DAP
30.49,59.07,27.14,Loamy,Barley,16,0,11,59.340827,14-35-14
38.27,75.46,26.71,Red,Cotton,5,8,35,71.5977339,10/26/2026
27.49,55.27,67.27,Loamy,Barley,5,6,30,25.3150185,28-28
32.66,65.59,24.12,Clayey,Maize,33,0,0,55.1055736,14-35-14
30.36,52.15,32.78,Black,Cotton,42,0,0,51.2085321,28-28
32.86,56.84,32.25,Clayey,Sugarcane,41,2,1,61.51158,10/26/2026
29.32,58.03,38.43,Loamy,Tobacco,8,4,9,58.830135,17-17-17
34.51,77,52.89,Black,Paddy,12,7,25,51.2095122,28-28
35.64,77.44,40.68,Sandy,Paddy,12,2,42,88.1542656,20-20
28.93,59.75,28.26,Sandy,Paddy,8,1,10,100.7035902,Urea
24.21,66.11,50.17,Black,Ground Nuts,8,1,38,29.31424155,10/26/2026
26.55,58.11,35.01,Red,Barley,27,0,18,52.93403005,10/26/2026
30.89,47.99,44.37,Black,Wheat,23,3,20,43.95131595,14-35-14
23.95,49.46,54.47,Loamy,Millets,26,2,16,33.314301,17-17-17
35.62,59.9,40.62,Black,Cotton,11,4,43,48.7872018,20-20
33.16,59.69,35.13,Clayey,Paddy,16,0,24,67.315599,28-28
29.53,61.71,30.58,Loamy,Cotton,23,2,18,54.289911,28-28
25.22,47.33,25.94,Sandy,Cotton,9,2,45,68.231478,Urea
27.47,54.96,42.17,Loamy,Wheat,25,4,26,44.795118,20-20
39.55,69.54,58.19,Loamy,Wheat,8,14,22,39.439373,17-17-17
25.43,54.6,33.36,Clayey,Paddy,12,0,13,58.8244608,20-20
23.19,55.23,47.98,Clayey,Millets,41,0,0,28.6172424,28-28
31.18,62.75,47.87,Black,Wheat,24,0,19,37.99573245,10/26/2026
30.2,50.46,46.49,Clayey,Pulses,14,0,36,36.4595736,20-20
21.31,45.08,52.48,Red,Paddy,22,0,16,54.9483264,20-20
32.65,51.77,59.46,Black,Millets,13,0,30,32.6239569,17-17-17
33.18,58.37,27.03,Clayey,Cotton,20,3,20,50.889278,14-35-14
29.51,60.72,49.86,Sandy,Maize,6,2,11,52.06096368,Urea
36.65,65.21,44.67,Loamy,Barley,12,0,14,50.1815435,28-28
24.53,62.02,27.22,Loamy,Paddy,5,6,27,74.290185,20-20
28.61,67.47,32.42,Clayey,Cotton,3,4,27,39.7289304,17-17-17
36.23,68.79,36.18,Clayey,Sugarcane,8,0,34,58.45120632,17-17-17
29.19,54.34,53.34,Sandy,Oil seeds,14,13,14,45.4711032,10/26/2026
34.02,52.63,32.14,Loamy,Barley,42,1,1,62.244585,DAP
36.98,56.82,31.16,Black,Ground Nuts,21,2,19,59.198958,Urea
30.71,51.25,37.24,Black,Millets,19,4,18,48.4604478,DAP
25.81,54.02,45.2,Black,Ground Nuts,9,0,6,36.797652,Urea
30.95,63.54,47.11,Sandy,Pulses,31,4,0,50.8569084,28-28
29.95,54.6,57.41,Loamy,Maize,43,0,0,38.697274,28-28
30.03,55.83,47.14,Red,Sugarcane,36,0,0,62.09324121,17-17-17
27.43,45.22,27.13,Sandy,Pulses,13,6,14,71.92269,10/26/2026
30.12,53.39,40.75,Red,Sugarcane,35,4,0,70.78558988,10/26/2026
26.72,58.18,37.93,Loamy,Barley,42,0,0,46.149045,28-28
25.76,51.35,43.13,Sandy,Oil seeds,23,4,22,51.7596618,17-17-17
23.48,50.19,29.91,Clayey,Pulses,14,12,11,40.2961428,20-20
27.07,58.87,54.62,Loamy,Ground Nuts,10,0,45,33.901129,10/26/2026
27.05,44.28,45.68,Clayey,Ground Nuts,25,0,23,35.6165376,20-20
30.9,45.86,40.74,Sandy,Cotton,13,0,36,63.1972344,14-35-14
24.52,49.32,48.19,Black,Pulses,23,4,15,34.6826502,14-35-14
26.25,63.56,28.04,Loamy,Ground Nuts,11,0,15,50.890112,Urea
31.16,56.43,43.16,Loamy,Barley,25,4,25,47.805282,DAP
32.63,62.91,55.52,Clayey,Maize,13,10,31,32.80328832,Urea
30.64,57.11,28.44,Black,Cotton,34,0,2,53.278209,14-35-14
39.82,76.99,27.78,Red,Wheat,12,4,38,72.4074109,28-28
32.97,61.72,42.69,Sandy,Ground Nuts,38,1,4,58.5112176,17-17-17
33.32,56.56,52.81,Red,Cotton,7,7,32,45.8667924,17-17-17
26.42,62.53,32.01,Sandy,Wheat,14,0,42,58.396611,28-28
29.65,58.55,49.47,Loamy,Oil seeds,25,0,22,40.4366325,DAP
24.08,62.89,34.44,Black,Cotton,14,12,19,39.3645186,20-20
26.5,61.3,48.77,Loamy,Sugarcane,16,18,13,48.1843765,20-20
29.8,60.5,33.18,Red,Ground Nuts,8,15,14,58.323837,17-17-17
26.76,56.88,39.03,Sandy,Wheat,14,0,16,54.9315312,Urea
25.63,57.48,54.3,Red,Wheat,11,5,36,36.455804,28-28
37.23,59,42.16,Clayey,Oil seeds,42,0,0,43.9398912,Urea
28.29,57,48.81,Sandy,Oil seeds,13,0,8,47.9629824,Urea
26.29,43.92,34.22,Loamy,Cotton,22,2,23,53.031836,17-17-17
25.42,48.77,35.86,Red,Barley,31,0,4,53.9420607,10/26/2026
31.04,66.34,43.48,Red,Pulses,22,0,27,49.0599252,14-35-14
34.2,73.24,20,Clayey,Maize,11,9,30,57.57312,14-35-14
32.9,66.64,37.72,Black,Paddy,10,15,12,69.3475344,17-17-17
38.13,68.23,38.15,Black,Oil seeds,20,0,17,51.29251425,17-17-17
23.61,51.8,35.39,Loamy,Millets,11,0,45,46.079852,17-17-17
25.03,48.11,40.57,Red,Barley,27,3,24,49.68674865,DAP
36.62,58.47,20.56,Clayey,Sugarcane,38,0,0,77.66467488,DAP
33.99,61.71,25.59,Loamy,Millets,7,0,42,64.8297125,14-35-14
38.27,63.88,33.14,Red,Cotton,24,0,17,69.574516,DAP
29.18,45.72,43.85,Black,Cotton,16,0,12,43.207425,20-20
26.71,56.27,30.9,Clayey,Ground Nuts,11,3,8,41.617548,10/26/2026
31.01,65.29,49.37,Black,Tobacco,11,17,10,43.4025675,14-35-14
29.75,62.25,68.76,Clayey,Tobacco,13,8,19,23.504976,Urea
31.73,69.1,20,Black,Oil seeds,8,15,13,56.8152,Urea
28.28,43.5,35.37,Loamy,Maize,13,0,8,60.2939733,28-28
37.13,53.26,35.49,Black,Cotton,15,0,40,56.6830017,17-17-17
24.17,51.74,42.57,Red,Millets,45,1,3,45.7814731,14-35-14
30.86,67.34,54.97,Sandy,Maize,8,7,32,46.3926078,14-35-14
32.79,56.76,45.12,Black,Millets,41,1,0,43.069824,DAP
34.72,65.09,62.52,Clayey,Millets,8,4,25,26.0545968,28-28
28.06,66.55,38.84,Red,Tobacco,5,11,24,58.80864264,20-20
29.7,49.26,41.74,Clayey,Barley,9,8,16,39.5096016,28-28
30.13,69.07,35.42,Clayey,Sugarcane,20,1,16,50.8593332,28-28
38.32,71.66,50.39,Black,Sugarcane,37,0,0,52.70948397,17-17-17
24.21,45.53,53.62,Clayey,Sugarcane,26,0,14,36.49234056,17-17-17
20.18,41.05,47.98,Red,Sugarcane,25,0,21,51.94927881,17-17-17
29,49.39,43.1,Black,Maize,25,4,23,46.92653955,20-20
27.9,50.42,39.03,Sandy,Barley,6,4,15,58.9628676,DAP
35.18,65.15,45.91,Loamy,Sugarcane,41,0,0,61.72777845,DAP
26.22,64.73,37.01,Red,Wheat,4,0,16,48.55426675,DAP
29.03,55.12,58.72,Black,Wheat,10,0,4,29.90736,14-35-14
30.81,62.99,28.49,Sandy,Ground Nuts,10,1,11,68.756865,Urea
37.83,76.34,37.18,Sandy,Oil seeds,17,4,9,65.9534616,28-28
36.31,55.62,57.54,Red,Paddy,11,7,33,66.4229379,28-28
33.54,59.23,58.43,Black,Sugarcane,5,9,31,42.54026459,DAP
33.31,65.26,39.74,Black,Pulses,6,4,39,45.5511366,17-17-17
31.29,60.71,20,Black,Maize,8,5,25,65.1222,20-20
36.3,70.42,33.17,Clayey,Wheat,10,0,37,46.7221896,17-17-17
33.76,65.35,25.86,Clayey,Millets,16,0,35,50.3232664,Urea
34.48,65.7,36.95,Loamy,Maize,8,15,14,59.7215905,17-17-17
34.67,58.7,28.33,Sandy,Barley,11,0,18,77.3949996,Urea
24.79,58.23,28.99,Red,Wheat,39,0,0,55.04091615,10/26/2026
36.68,73.77,45.6,Sandy,Oil seeds,37,3,0,56.45088,28-28
31.02,64.62,47.95,Red,Ground Nuts,7,14,20,45.6494115,14-35-14
29.67,72.9,65.59,Red,Sugarcane,19,0,20,35.86647207,Urea
31.57,72.17,42.63,Black,Millets,17,2,6,39.78580815,DAP
25.49,51.92,39.46,Clayey,Barley,41,0,0,36.3336864,20-20
34.19,63.19,35.94,Black,Tobacco,35,0,2,60.04202868,14-35-14
33.91,55.65,61.22,Clayey,Tobacco,5,7,30,33.50405856,17-17-17
30.54,55.89,36.73,Red,Paddy,25,4,22,86.78919893,DAP
32.73,70.57,49.45,Sandy,Paddy,2,13,25,72.9512325,DAP
28.14,67.92,37.97,Sandy,Millets,17,0,21,53.8321152,28-28
30.04,49.89,37.17,Red,Millets,33,0,4,58.83935255,10/26/2026
31.07,64.86,38.05,Loamy,Wheat,17,0,26,49.380345,20-20
26.74,47.39,22.87,Sandy,Millets,12,0,17,73.8458046,Urea
35.64,58.1,59.75,Loamy,Cotton,11,7,26,37.122575,28-28
25.01,65.74,69.58,Sandy,Cotton,14,0,33,24.512436,10/26/2026
28.87,60.59,53.34,Clayey,Barley,10,3,13,28.9086696,28-28
38.8,64.99,64.53,Loamy,Maize,17,3,41,37.10711785,28-28
33.25,71.64,34.87,Clayey,Wheat,23,2,19,42.0375072,Urea
29.93,59.1,20.39,Sandy,Wheat,9,18,20,76.7217492,17-17-17
33.48,64.7,53.11,Loamy,Oil seeds,5,19,24,39.673629,DAP
30.43,60.58,58.52,Black,Barley,4,0,10,30.0783924,DAP
25.45,56.04,38.95,Clayey,Millets,26,0,18,35.594592,DAP
27.23,57.63,49.84,Red,Oil seeds,10,13,12,41.7378852,20-20
32.92,70.05,54.36,Red,Barley,12,13,16,40.5723626,28-28
